quiz_id,enrollment_id,quiz_name,score,taken_at
1787,438,"Quiz 2",100.0,2023-07-03
1788,438,"Quiz 3",92.1,2023-06-29
1789,438,"Quiz 4",89.5,2023-06-29
1790,438,"Quiz 5",76.0,2023-06-29
1791,439,"Quiz 1",84.6,2024-02-12
1792,439,"Quiz 2",69.4,2024-03-14
1793,439,"Quiz 3",75.2,2024-03-11
1794,439,"Quiz 4",95.9,2024-01-26
1795,439,"Quiz 5",100.0,2024-02-07
1796,439,"Quiz 6",86.8,2024-03-04
1797,440,"Quiz 1",42.9,2023-11-04
1798,440,"Quiz 2",34.3,2023-12-05
1799,440,"Quiz 3",27.6,2023-11-11
1800,440,"Quiz 4",36.8,2023-12-03
1801,440,"Quiz 5",20.7,2023-11-18
1802,440,"Quiz 6",21.0,2023-12-22
1803,441,"Quiz 1",83.0,2024-01-07
1804,441,"Quiz 2",62.0,2024-01-14
1805,441,"Quiz 3",91.8,2023-12-25
1806,442,"Quiz 1",72.3,2024-04-01
1807,442,"Quiz 2",100.0,2024-02-13
1808,442,"Quiz 3",84.4,2024-03-04
1809,443,"Quiz 1",89.6,2024-01-11
1810,443,"Quiz 2",73.6,2024-01-17
1811,443,"Quiz 3",85.2,2024-01-24
1812,443,"Quiz 4",83.6,2024-02-05
1813,443,"Quiz 5",79.6,2024-01-12
1814,443,"Quiz 6",77.1,2024-01-18
1815,444,"Quiz 1",93.6,2024-02-24
1816,444,"Quiz 2",65.9,2024-01-13
1817,444,"Quiz 3",100.0,2024-02-21
1818,445,"Quiz 1",26.3,2023-11-22
1819,445,"Quiz 2",28.4,2023-11-07
1820,445,"Quiz 3",41.9,2023-10-23
1821,445,"Quiz 4",31.9,2023-10-01
1822,445,"Quiz 5",42.5,2023-11-14
1823,445,"Quiz 6",34.7,2023-11-18
1824,446,"Quiz 1",14.6,2023-07-08
1825,446,"Quiz 2",29.6,2023-07-09
1826,446,"Quiz 3",23.1,2023-07-07
1827,446,"Quiz 4",41.2,2023-08-23
1828,446,"Quiz 5",57.0,2023-05-26
1829,446,"Quiz 6",29.1,2023-08-12
1830,447,"Quiz 1",79.7,2023-05-31
1831,447,"Quiz 2",80.7,2023-07-04
1832,447,"Quiz 3",100.0,2023-05-27
1833,447,"Quiz 4",100.0,2023-07-08
1834,447,"Quiz 5",97.2,2023-06-02
1835,447,"Quiz 6",70.0,2023-05-29
1836,448,"Quiz 1",16.8,2023-03-29
1837,448,"Quiz 2",26.3,2023-03-09
1838,448,"Quiz 3",14.4,2023-02-23
1839,448,"Quiz 4",7.6,2023-02-15
1840,448,"Quiz 5",31.5,2023-02-22
1841,449,"Quiz 1",62.5,2022-04-29
1842,449,"Quiz 2",93.4,2022-06-04
1843,449,"Quiz 3",98.9,2022-05-01
1844,449,"Quiz 4",90.1,2022-05-02
1845,449,"Quiz 5",87.3,2022-04-17
1846,450,"Quiz 1",52.6,2022-07-06
1847,450,"Quiz 2",81.7,2022-06-01
1848,450,"Quiz 3",73.7,2022-07-09
1849,450,"Quiz 4",69.4,2022-06-15
1850,451,"Quiz 1",95.7,2022-06-23
1851,451,"Quiz 2",73.5,2022-06-27
1852,451,"Quiz 3",79.4,2022-07-09
1853,452,"Quiz 1",74.4,2022-05-22
1854,452,"Quiz 2",82.4,2022-05-19
1855,452,"Quiz 3",78.1,2022-05-18
1856,452,"Quiz 4",79.6,2022-04-21
1857,452,"Quiz 5",84.1,2022-05-24
1858,453,"Quiz 1",33.3,2022-04-28
1859,453,"Quiz 2",55.1,2022-04-30
1860,453,"Quiz 3",26.6,2022-05-09
1861,453,"Quiz 4",40.9,2022-04-25
1862,454,"Quiz 1",37.5,2022-05-04
1863,454,"Quiz 2",25.7,2022-04-12
1864,454,"Quiz 3",49.9,2022-04-03
1865,454,"Quiz 4",33.2,2022-05-07
1866,454,"Quiz 5",16.3,2022-04-01
1867,455,"Quiz 1",79.2,2023-05-04
1868,455,"Quiz 2",100.0,2023-05-16
1869,456,"Quiz 1",95.6,2023-05-22
1870,456,"Quiz 2",74.8,2023-05-30
1871,456,"Quiz 3",79.2,2023-05-31
1872,456,"Quiz 4",79.5,2023-05-29
1873,456,"Quiz 5",89.0,2023-06-05
1874,456,"Quiz 6",93.2,2023-06-15
1875,457,"Quiz 1",31.0,2023-05-16
1876,457,"Quiz 2",19.1,2023-05-14
1877,457,"Quiz 3",24.6,2023-05-24
1878,458,"Quiz 1",54.6,2022-10-08
1879,458,"Quiz 2",38.2,2022-10-16
1880,458,"Quiz 3",32.8,2022-10-02
1881,458,"Quiz 4",33.7,2022-10-08
1882,459,"Quiz 1",85.1,2023-02-02
1883,459,"Quiz 2",86.6,2023-01-24
1884,459,"Quiz 3",97.2,2022-12-25
1885,459,"Quiz 4",100.0,2023-01-31
1886,459,"Quiz 5",84.4,2023-01-09
1887,460,"Quiz 1",99.7,2022-05-10
1888,460,"Quiz 2",95.5,2022-06-21
1889,460,"Quiz 3",88.0,2022-04-22
1890,461,"Quiz 1",6.1,2022-05-29
1891,461,"Quiz 2",15.1,2022-06-17
1892,461,"Quiz 3",33.4,2022-06-13
1893,461,"Quiz 4",13.9,2022-06-16
1894,461,"Quiz 5",31.8,2022-05-26
1895,461,"Quiz 6",32.6,2022-06-05
1896,462,"Quiz 1",91.0,2022-10-14
1897,462,"Quiz 2",92.1,2022-09-22
1898,463,"Quiz 1",55.0,2022-10-07
1899,463,"Quiz 2",42.7,2022-09-12
1900,464,"Quiz 1",76.0,2022-09-13
1901,464,"Quiz 2",92.3,2022-07-19
1902,464,"Quiz 3",73.7,2022-08-06
1903,465,"Quiz 1",53.6,2022-09-14
1904,465,"Quiz 2",81.4,2022-09-18
1905,465,"Quiz 3",99.1,2022-11-14
1906,465,"Quiz 4",77.4,2022-11-02
1907,465,"Quiz 5",75.8,2022-10-16
1908,466,"Quiz 1",100.0,2023-03-12
1909,466,"Quiz 2",69.9,2023-03-27
1910,466,"Quiz 3",88.1,2023-03-20
1911,467,"Quiz 1",95.0,2023-06-05
1912,467,"Quiz 2",78.2,2023-06-09
1913,467,"Quiz 3",73.2,2023-04-22
1914,467,"Quiz 4",88.2,2023-06-03
1915,468,"Quiz 1",91.3,2023-03-24
1916,468,"Quiz 2",76.3,2023-04-05
1917,468,"Quiz 3",73.7,2023-04-29
1918,468,"Quiz 4",78.2,2023-04-10
1919,468,"Quiz 5",82.9,2023-04-09
1920,469,"Quiz 1",70.4,2023-03-21
1921,469,"Quiz 2",100.0,2023-03-22
1922,469,"Quiz 3",72.7,2023-02-28
1923,469,"Quiz 4",84.3,2023-03-16
1924,470,"Quiz 1",41.4,2022-08-14
1925,470,"Quiz 2",49.2,2022-09-30
1926,470,"Quiz 3",42.7,2022-08-02
1927,470,"Quiz 4",55.0,2022-07-29
1928,470,"Quiz 5",51.6,2022-09-23
1929,471,"Quiz 1",100.0,2022-08-13
1930,471,"Quiz 2",76.3,2022-08-19
1931,471,"Quiz 3",95.0,2022-08-25
1932,472,"Quiz 1",31.8,2022-10-17
1933,472,"Quiz 2",36.8,2022-10-26
1934,472,"Quiz 3",21.3,2022-09-22
1935,472,"Quiz 4",21.5,2022-09-29
1936,473,"Quiz 1",97.6,2022-08-17
1937,473,"Quiz 2",92.1,2022-08-26
1938,473,"Quiz 3",92.8,2022-08-17
1939,473,"Quiz 4",91.6,2022-08-23
1940,474,"Quiz 1",94.2,2022-12-18
1941,474,"Quiz 2",77.0,2022-11-19
1942,474,"Quiz 3",85.3,2023-01-12
1943,474,"Quiz 4",92.6,2023-01-01
1944,474,"Quiz 5",100.0,2023-01-15
1945,474,"Quiz 6",82.6,2022-11-15
1946,475,"Quiz 1",85.6,2023-02-27
1947,475,"Quiz 2",79.1,2023-02-28
1948,475,"Quiz 3",87.2,2023-03-05
1949,475,"Quiz 4",80.7,2023-02-15
1950,475,"Quiz 5",90.3,2023-02-20
1951,475,"Quiz 6",72.8,2023-03-11
1952,476,"Quiz 1",26.5,2022-12-21
1953,476,"Quiz 2",35.5,2022-12-23
1954,476,"Quiz 3",51.0,2022-12-12
1955,476,"Quiz 4",34.1,2022-11-30
1956,476,"Quiz 5",51.9,2022-12-24
1957,476,"Quiz 6",45.8,2022-11-27
1958,477,"Quiz 1",19.6,2022-09-27
1959,477,"Quiz 2",34.5,2022-09-10
1960,477,"Quiz 3",42.6,2022-09-10
1961,477,"Quiz 4",54.6,2022-09-15
1962,477,"Quiz 5",37.9,2022-10-10
1963,477,"Quiz 6",36.4,2022-10-03
1964,478,"Quiz 1",32.5,2022-08-01
1965,478,"Quiz 2",0.0,2022-08-07
1966,478,"Quiz 3",18.9,2022-08-02
1967,478,"Quiz 4",18.5,2022-07-15
1968,479,"Quiz 1",74.7,2022-08-31
1969,479,"Quiz 2",77.8,2022-09-02
1970,479,"Quiz 3",70.6,2022-09-13
1971,479,"Quiz 4",86.0,2022-09-11
1972,479,"Quiz 5",77.5,2022-09-08
1973,480,"Quiz 1",88.8,2022-07-23
1974,480,"Quiz 2",81.3,2022-08-03
1975,480,"Quiz 3",83.4,2022-08-02
1976,480,"Quiz 4",84.1,2022-08-29
1977,480,"Quiz 5",100.0,2022-08-12
1978,481,"Quiz 1",97.3,2022-05-19
1979,481,"Quiz 2",95.1,2022-05-04
1980,481,"Quiz 3",100.0,2022-04-19
1981,481,"Quiz 4",82.0,2022-04-18
1982,481,"Quiz 5",99.9,2022-05-26
1983,481,"Quiz 6",91.9,2022-04-24
1984,482,"Quiz 1",74.8,2022-04-05
1985,482,"Quiz 2",79.9,2022-05-12
1986,482,"Quiz 3",64.0,2022-04-25
1987,482,"Quiz 4",46.6,2022-03-28
1988,482,"Quiz 5",80.0,2022-05-05
1989,482,"Quiz 6",73.7,2022-04-05
1990,483,"Quiz 1",84.0,2022-05-17
1991,483,"Quiz 2",75.5,2022-06-01
1992,483,"Quiz 3",86.3,2022-06-13
1993,483,"Quiz 4",71.4,2022-05-28
1994,483,"Quiz 5",71.1,2022-06-10
1995,484,"Quiz 1",90.0,2022-03-18
1996,484,"Quiz 2",63.9,2022-05-03
1997,484,"Quiz 3",71.4,2022-04-07
1998,484,"Quiz 4",98.1,2022-05-07
1999,485,"Quiz 1",93.9,2023-12-05
2000,485,"Quiz 2",92.0,2023-12-17
2001,485,"Quiz 3",100.0,2023-11-29
2002,485,"Quiz 4",64.4,2023-12-18
2003,485,"Quiz 5",93.1,2023-12-22
2004,485,"Quiz 6",91.9,2023-12-19
2005,486,"Quiz 1",98.4,2023-10-19
2006,486,"Quiz 2",77.3,2023-11-03
2007,486,"Quiz 3",96.8,2023-10-28
2008,486,"Quiz 4",83.3,2023-12-06
2009,486,"Quiz 5",91.6,2023-12-15
2010,487,"Quiz 1",94.7,2023-12-13
2011,487,"Quiz 2",71.2,2023-11-21
2012,487,"Quiz 3",80.5,2023-12-07
2013,487,"Quiz 4",93.7,2023-11-13
2014,487,"Quiz 5",83.7,2023-12-06
2015,488,"Quiz 1",100.0,2023-11-01
2016,488,"Quiz 2",74.4,2023-10-15
2017,489,"Quiz 1",50.5,2022-11-06
2018,489,"Quiz 2",36.7,2022-12-03
2019,489,"Quiz 3",63.9,2022-11-11
2020,489,"Quiz 4",42.1,2022-10-19
2021,489,"Quiz 5",43.7,2022-11-29
2022,489,"Quiz 6",30.5,2022-10-20
2023,490,"Quiz 1",48.8,2023-09-18
2024,490,"Quiz 2",34.9,2023-08-06
2025,490,"Quiz 3",50.2,2023-09-01
2026,490,"Quiz 4",16.8,2023-08-18
2027,490,"Quiz 5",44.3,2023-09-14
2028,491,"Quiz 1",94.3,2023-08-11
2029,491,"Quiz 2",98.1,2023-08-14
2030,492,"Quiz 1",88.9,2023-01-26
2031,492,"Quiz 2",85.7,2023-02-27
2032,492,"Quiz 3",85.2,2023-01-24
2033,492,"Quiz 4",71.4,2023-01-25
2034,492,"Quiz 5",100.0,2023-02-28
2035,492,"Quiz 6",82.7,2023-02-03
2036,493,"Quiz 1",100.0,2023-04-05
2037,493,"Quiz 2",71.4,2023-01-27
2038,493,"Quiz 3",75.4,2023-02-02
2039,494,"Quiz 1",100.0,2022-11-24
2040,494,"Quiz 2",86.9,2023-01-15
2041,494,"Quiz 3",84.5,2022-12-08
2042,494,"Quiz 4",84.7,2022-11-29
2043,494,"Quiz 5",100.0,2022-12-02
2044,494,"Quiz 6",100.0,2022-12-06
2045,495,"Quiz 1",100.0,2022-12-25
2046,495,"Quiz 2",100.0,2023-02-01
2047,496,"Quiz 1",94.9,2022-09-01
2048,496,"Quiz 2",100.0,2022-08-04
2049,496,"Quiz 3",87.6,2022-08-25
2050,496,"Quiz 4",86.5,2022-08-08
2051,497,"Quiz 1",57.2,2022-07-14
2052,497,"Quiz 2",51.1,2022-07-16
2053,497,"Quiz 3",21.4,2022-07-12
2054,497,"Quiz 4",39.5,2022-06-25
2055,498,"Quiz 1",93.2,2022-09-09
2056,498,"Quiz 2",100.0,2022-09-02
2057,498,"Quiz 3",87.0,2022-07-30
2058,499,"Quiz 1",87.5,2023-11-02
2059,499,"Quiz 2",72.9,2023-11-13
2060,499,"Quiz 3",86.3,2023-09-21
2061,500,"Quiz 1",88.2,2022-07-03
2062,500,"Quiz 2",94.7,2022-08-11
2063,500,"Quiz 3",96.8,2022-06-27
2064,500,"Quiz 4",73.6,2022-07-02
2065,500,"Quiz 5",94.6,2022-07-20
2066,501,"Quiz 1",94.5,2022-07-24
2067,501,"Quiz 2",91.7,2022-07-16
2068,501,"Quiz 3",96.0,2022-08-09
2069,502,"Quiz 1",73.7,2022-10-07
2070,502,"Quiz 2",98.4,2022-09-21
2071,503,"Quiz 1",81.0,2022-07-24
2072,503,"Quiz 2",93.1,2022-07-17
2073,503,"Quiz 3",90.7,2022-06-19
2074,504,"Quiz 1",79.5,2022-05-17
2075,504,"Quiz 2",82.1,2022-05-17
2076,505,"Quiz 1",22.1,2022-12-08
2077,505,"Quiz 2",23.3,2023-01-14
2078,505,"Quiz 3",18.1,2022-12-23
2079,505,"Quiz 4",35.3,2023-01-02
2080,506,"Quiz 1",68.0,2022-10-09
2081,506,"Quiz 2",80.0,2022-09-13
2082,506,"Quiz 3",93.9,2022-10-16
2083,506,"Quiz 4",85.3,2022-09-27
2084,506,"Quiz 5",75.0,2022-10-25
2085,506,"Quiz 6",77.0,2022-09-23
2086,507,"Quiz 1",31.7,2022-04-06
2087,507,"Quiz 2",11.1,2022-04-12
2088,507,"Quiz 3",22.7,2022-04-16
2089,507,"Quiz 4",15.8,2022-03-25
2090,507,"Quiz 5",11.6,2022-04-13
2091,507,"Quiz 6",3.8,2022-04-03
2092,508,"Quiz 1",16.4,2022-04-22
2093,508,"Quiz 2",25.6,2022-04-14
2094,508,"Quiz 3",29.9,2022-03-31
2095,508,"Quiz 4",0.0,2022-04-05
2096,508,"Quiz 5",29.1,2022-04-24
2097,509,"Quiz 1",35.0,2022-03-17
2098,509,"Quiz 2",20.5,2022-03-15
2099,509,"Quiz 3",34.8,2022-03-20
2100,509,"Quiz 4",19.1,2022-03-18
2101,509,"Quiz 5",23.2,2022-03-14
2102,510,"Quiz 1",98.9,2022-06-22
2103,510,"Quiz 2",74.1,2022-04-26
2104,510,"Quiz 3",95.3,2022-05-14
2105,510,"Quiz 4",100.0,2022-06-22
2106,510,"Quiz 5",71.8,2022-06-19
2107,511,"Quiz 1",20.7,2024-02-03
2108,511,"Quiz 2",16.2,2023-11-14
2109,511,"Quiz 3",52.4,2023-12-11
2110,511,"Quiz 4",27.5,2023-12-17
2111,511,"Quiz 5",60.8,2024-01-08
2112,512,"Quiz 1",82.6,2023-11-16
2113,512,"Quiz 2",66.3,2023-10-26
2114,512,"Quiz 3",77.5,2023-11-05
2115,512,"Quiz 4",97.2,2023-10-23
2116,512,"Quiz 5",100.0,2023-11-08
2117,513,"Quiz 1",100.0,2023-10-06
2118,513,"Quiz 2",76.2,2023-09-20
2119,513,"Quiz 3",89.9,2023-09-29
2120,513,"Quiz 4",100.0,2023-09-23
2121,513,"Quiz 5",91.5,2023-10-12
2122,514,"Quiz 1",82.4,2023-11-13
2123,514,"Quiz 2",63.4,2023-11-26
2124,515,"Quiz 1",95.7,2023-11-28
2125,515,"Quiz 2",100.0,2023-12-08
2126,515,"Quiz 3",70.9,2023-11-17
2127,515,"Quiz 4",80.6,2023-11-21
2128,515,"Quiz 5",97.5,2023-12-18
2129,516,"Quiz 1",94.0,2023-05-24
2130,516,"Quiz 2",83.2,2023-04-19
2131,516,"Quiz 3",100.0,2023-04-25
2132,516,"Quiz 4",88.4,2023-04-20
2133,516,"Quiz 5",93.3,2023-05-03
2134,516,"Quiz 6",89.0,2023-04-25
2135,517,"Quiz 1",11.6,2023-11-01
2136,517,"Quiz 2",38.3,2023-10-21
2137,518,"Quiz 1",19.7,2023-09-25
2138,518,"Quiz 2",36.0,2023-09-04
2139,518,"Quiz 3",44.2,2023-09-02
2140,518,"Quiz 4",35.2,2023-08-19
2141,518,"Quiz 5",35.3,2023-09-12
2142,519,"Quiz 1",87.8,2023-04-21
2143,519,"Quiz 2",77.9,2023-04-15
2144,519,"Quiz 3",99.7,2023-04-30
2145,520,"Quiz 1",93.7,2023-04-26
2146,520,"Quiz 2",100.0,2023-04-24
2147,520,"Quiz 3",86.0,2023-05-04
2148,520,"Quiz 4",100.0,2023-05-30
2149,520,"Quiz 5",87.4,2023-06-02
2150,520,"Quiz 6",84.0,2023-05-20
2151,521,"Quiz 1",49.1,2023-10-16
2152,521,"Quiz 2",21.2,2023-09-23
2153,521,"Quiz 3",26.0,2023-08-30
2154,522,"Quiz 1",88.2,2023-09-13
2155,522,"Quiz 2",82.2,2023-10-18
2156,522,"Quiz 3",77.4,2023-09-27
2157,522,"Quiz 4",76.1,2023-10-29
2158,522,"Quiz 5",100.0,2023-09-24
2159,522,"Quiz 6",85.0,2023-10-24
2160,523,"Quiz 1",47.4,2023-08-05
2161,523,"Quiz 2",49.1,2023-09-05
2162,523,"Quiz 3",58.9,2023-08-21
2163,523,"Quiz 4",39.2,2023-09-27
2164,524,"Quiz 1",42.5,2023-08-15
2165,524,"Quiz 2",12.9,2023-09-22
2166,524,"Quiz 3",33.9,2023-08-15
2167,524,"Quiz 4",23.9,2023-08-18
2168,524,"Quiz 5",15.9,2023-09-29
2169,525,"Quiz 1",49.3,2023-05-06
2170,525,"Quiz 2",47.3,2023-04-28
2171,525,"Quiz 3",52.2,2023-05-07
2172,525,"Quiz 4",40.3,2023-05-01
2173,526,"Quiz 1",100.0,2023-12-10
2174,526,"Quiz 2",80.7,2023-11-25
2175,526,"Quiz 3",83.9,2023-11-30
2176,526,"Quiz 4",91.3,2023-11-27
2177,526,"Quiz 5",92.2,2023-11-22
2178,526,"Quiz 6",89.9,2023-11-29
2179,527,"Quiz 1",100.0,2024-01-12
2180,527,"Quiz 2",94.3,2024-01-11
2181,527,"Quiz 3",77.1,2024-01-05
2182,528,"Quiz 1",23.4,2023-11-21
2183,528,"Quiz 2",0.0,2023-12-08
2184,528,"Quiz 3",13.8,2023-12-11
2185,529,"Quiz 1",46.8,2022-07-19
2186,529,"Quiz 2",58.6,2022-07-24
2187,529,"Quiz 3",45.5,2022-07-30
2188,529,"Quiz 4",37.4,2022-08-06
2189,530,"Quiz 1",91.3,2022-11-01
2190,530,"Quiz 2",95.5,2022-09-24
2191,530,"Quiz 3",86.8,2022-10-31
2192,530,"Quiz 4",85.5,2022-09-28
2193,530,"Quiz 5",81.9,2022-09-28
2194,530,"Quiz 6",100.0,2022-09-08
2195,531,"Quiz 1",75.2,2022-10-16
2196,531,"Quiz 2",87.1,2022-11-19
2197,531,"Quiz 3",70.3,2022-10-23
2198,532,"Quiz 1",42.1,2022-11-14
2199,532,"Quiz 2",23.6,2022-11-02
2200,532,"Quiz 3",30.5,2022-10-19
2201,532,"Quiz 4",0.0,2022-11-17
2202,532,"Quiz 5",10.9,2022-10-23
2203,533,"Quiz 1",71.5,2022-04-03
2204,533,"Quiz 2",51.4,2022-06-04
2205,533,"Quiz 3",64.7,2022-06-22
2206,533,"Quiz 4",59.4,2022-06-14
2207,533,"Quiz 5",68.5,2022-06-18
2208,534,"Quiz 1",81.4,2022-04-28
2209,534,"Quiz 2",100.0,2022-05-10
2210,534,"Quiz 3",92.2,2022-04-16
2211,534,"Quiz 4",89.0,2022-04-20
2212,535,"Quiz 1",94.0,2022-04-18
2213,535,"Quiz 2",82.5,2022-05-10
2214,536,"Quiz 1",89.3,2022-05-27
2215,536,"Quiz 2",88.9,2022-07-09
2216,537,"Quiz 1",35.3,2024-01-27
2217,537,"Quiz 2",28.4,2024-01-24
2218,537,"Quiz 3",30.1,2024-02-20
2219,537,"Quiz 4",30.0,2024-01-14
2220,537,"Quiz 5",41.3,2024-02-06
2221,538,"Quiz 1",79.6,2023-12-20
2222,538,"Quiz 2",84.5,2023-12-21
2223,538,"Quiz 3",82.6,2023-12-07
2224,538,"Quiz 4",100.0,2023-12-15
2225,538,"Quiz 5",85.8,2023-11-07
2226,538,"Quiz 6",73.0,2023-12-22
2227,539,"Quiz 1",86.9,2022-08-08
2228,539,"Quiz 2",76.5,2022-07-26
2229,539,"Quiz 3",80.8,2022-08-29
2230,539,"Quiz 4",88.1,2022-09-03
2231,539,"Quiz 5",75.3,2022-09-16
2232,540,"Quiz 1",100.0,2022-08-01
2233,540,"Quiz 2",75.2,2022-07-20
2234,541,"Quiz 1",41.8,2022-06-04
2235,541,"Quiz 2",41.7,2022-07-05
2236,541,"Quiz 3",29.6,2022-07-17
2237,542,"Quiz 1",58.9,2022-10-01
2238,542,"Quiz 2",51.7,2022-09-04
2239,542,"Quiz 3",47.6,2022-09-02
2240,543,"Quiz 1",59.2,2022-09-11
2241,543,"Quiz 2",67.8,2022-09-10
2242,543,"Quiz 3",79.9,2022-09-18
2243,544,"Quiz 1",93.9,2023-07-03
2244,544,"Quiz 2",78.8,2023-05-29
2245,544,"Quiz 3",87.1,2023-07-10
2246,544,"Quiz 4",83.3,2023-07-04
2247,544,"Quiz 5",91.5,2023-07-09
2248,544,"Quiz 6",79.3,2023-06-06
2249,545,"Quiz 1",97.4,2022-12-04
2250,545,"Quiz 2",85.7,2023-01-27
2251,545,"Quiz 3",86.0,2023-01-18
2252,546,"Quiz 1",5.6,2023-02-24
2253,546,"Quiz 2",0.0,2023-02-11
2254,546,"Quiz 3",0.0,2023-04-19
2255,546,"Quiz 4",32.7,2023-03-01
2256,546,"Quiz 5",14.8,2023-05-07
2257,547,"Quiz 1",24.2,2023-02-20
2258,547,"Quiz 2",37.6,2023-03-06
2259,547,"Quiz 3",21.3,2023-03-07
2260,548,"Quiz 1",71.4,2023-05-06
2261,548,"Quiz 2",83.0,2023-05-10
2262,548,"Quiz 3",100.0,2023-04-15
2263,549,"Quiz 1",74.9,2023-03-26
2264,549,"Quiz 2",78.8,2023-03-05
2265,549,"Quiz 3",88.6,2023-05-02
2266,550,"Quiz 1",85.8,2023-04-20
2267,550,"Quiz 2",59.6,2023-04-16
2268,551,"Quiz 1",72.6,2023-06-17
2269,551,"Quiz 2",52.5,2023-05-12
2270,551,"Quiz 3",65.0,2023-07-06
2271,551,"Quiz 4",55.7,2023-07-11
2272,551,"Quiz 5",56.7,2023-07-11
2273,552,"Quiz 1",39.1,2023-12-09
2274,552,"Quiz 2",27.4,2023-11-05
2275,552,"Quiz 3",45.9,2023-10-24
2276,553,"Quiz 1",88.0,2023-10-13
2277,553,"Quiz 2",100.0,2023-10-24
2278,553,"Quiz 3",74.6,2023-10-01
2279,554,"Quiz 1",86.6,2023-11-06
2280,554,"Quiz 2",86.5,2023-11-29
2281,554,"Quiz 3",100.0,2023-10-28
2282,554,"Quiz 4",75.6,2023-12-16
2283,554,"Quiz 5",99.7,2023-11-17
2284,554,"Quiz 6",73.1,2023-11-10
2285,555,"Quiz 1",44.9,2023-10-18
2286,555,"Quiz 2",52.0,2023-10-01
2287,555,"Quiz 3",57.2,2023-10-22
2288,556,"Quiz 1",77.4,2023-09-17
2289,556,"Quiz 2",95.0,2023-09-05
2290,556,"Quiz 3",100.0,2023-08-19
2291,556,"Quiz 4",90.8,2023-10-12
2292,556,"Quiz 5",73.6,2023-08-23
2293,557,"Quiz 1",72.4,2023-11-12
2294,557,"Quiz 2",100.0,2023-11-23
2295,557,"Quiz 3",94.6,2023-11-10
2296,557,"Quiz 4",100.0,2023-10-01
2297,558,"Quiz 1",69.4,2023-12-06
2298,558,"Quiz 2",94.9,2023-11-21
2299,559,"Quiz 1",25.6,2022-05-27
2300,559,"Quiz 2",31.4,2022-04-20
2301,559,"Quiz 3",18.9,2022-05-02
2302,559,"Quiz 4",9.9,2022-04-15
2303,560,"Quiz 1",92.5,2022-02-28
2304,560,"Quiz 2",76.8,2022-03-08
2305,561,"Quiz 1",82.8,2022-05-21
2306,561,"Quiz 2",49.6,2022-04-21
2307,562,"Quiz 1",100.0,2022-04-08
2308,562,"Quiz 2",87.0,2022-03-31
2309,562,"Quiz 3",81.6,2022-04-20
2310,562,"Quiz 4",78.1,2022-04-14
2311,562,"Quiz 5",86.0,2022-03-23
2312,562,"Quiz 6",68.2,2022-04-01
2313,563,"Quiz 1",80.3,2023-06-22
2314,563,"Quiz 2",100.0,2023-07-21
2315,564,"Quiz 1",80.7,2023-08-07
2316,564,"Quiz 2",89.9,2023-08-23
2317,564,"Quiz 3",79.0,2023-08-14
2318,564,"Quiz 4",60.1,2023-08-08
2319,565,"Quiz 1",30.1,2023-07-11
2320,565,"Quiz 2",25.8,2023-08-25
2321,565,"Quiz 3",23.9,2023-07-29
2322,565,"Quiz 4",17.2,2023-07-05
2323,565,"Quiz 5",37.2,2023-08-11
2324,565,"Quiz 6",18.5,2023-07-22
2325,566,"Quiz 1",85.8,2022-04-29
2326,566,"Quiz 2",87.4,2022-05-26
2327,566,"Quiz 3",81.2,2022-05-18
2328,566,"Quiz 4",87.2,2022-06-23
2329,566,"Quiz 5",95.2,2022-07-03
2330,566,"Quiz 6",74.4,2022-06-06
2331,567,"Quiz 1",20.4,2022-06-28
2332,567,"Quiz 2",40.8,2022-06-21
2333,567,"Quiz 3",25.6,2022-07-09
2334,567,"Quiz 4",11.6,2022-07-01
2335,568,"Quiz 1",21.3,2022-05-06
2336,568,"Quiz 2",56.7,2022-06-09
2337,568,"Quiz 3",21.2,2022-05-01
2338,568,"Quiz 4",47.2,2022-06-18
2339,568,"Quiz 5",30.6,2022-05-20
2340,568,"Quiz 6",45.2,2022-06-07
2341,569,"Quiz 1",81.9,2022-08-12
2342,569,"Quiz 2",86.6,2022-06-27
2343,569,"Quiz 3",100.0,2022-06-29
2344,569,"Quiz 4",95.2,2022-06-26
2345,569,"Quiz 5",64.0,2022-07-11
2346,569,"Quiz 6",95.1,2022-07-13
2347,570,"Quiz 1",14.6,2024-03-15
2348,570,"Quiz 2",38.3,2024-01-31
2349,571,"Quiz 1",72.3,2024-01-03
2350,571,"Quiz 2",65.5,2024-01-03
2351,571,"Quiz 3",85.0,2023-10-31
2352,571,"Quiz 4",63.6,2023-12-20
2353,571,"Quiz 5",58.4,2023-11-11
2354,572,"Quiz 1",77.7,2024-02-07
2355,572,"Quiz 2",91.4,2024-01-25
2356,572,"Quiz 3",79.7,2024-02-01
2357,573,"Quiz 1",31.6,2023-12-28
2358,573,"Quiz 2",47.4,2023-12-28
2359,574,"Quiz 1",91.9,2023-12-14
2360,574,"Quiz 2",84.6,2023-12-13
2361,574,"Quiz 3",100.0,2023-12-29
2362,574,"Quiz 4",92.8,2023-11-25
2363,575,"Quiz 1",68.9,2023-01-22
2364,575,"Quiz 2",73.1,2023-01-31
2365,576,"Quiz 1",37.7,2023-09-05
2366,576,"Quiz 2",27.4,2023-09-04
2367,576,"Quiz 3",6.6,2023-09-05
2368,576,"Quiz 4",35.2,2023-08-23
